"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"6463570",-117.863921846,33.6961,2013,"3004","3","7","2","01",0,3,"A",,,,,"Y",1800,11,"B","C","A","RT 55","MACARTHUR BL",1161,"S","N","2014-05-20",9675,"2013-11-17",1517,"19809",,"2","6","0","1",,"2","553","-","Y",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","N","A","H","-","C","D","0","Y","A","01",1,1,1,0,0,0,0,0,0,"-","-","COSTA MESA","ORANGE","CA",-117.90428,33.65626
"6463610",-117.856020441,33.7569,2013,"3019","1","1","2","03",0,1,"A",,,"Y",,,1800,11,"C","C","A","RT 5","LINCOLN AV",50,"S","N","2014-05-13",9675,"2013-11-18",1635,"20650",,"2","7","0","1",,"2","502","-","Y",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","D","D","0","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","SANTA ANA","ORANGE","CA",-117.85651,33.75694
"6465690",-117.878974054,33.8667,2013,"3008","3","4","2","03",0,1,"A",,,"Y",,,900,12,"C","C","A","RT 57","CROWTHER AV",190,"N","N","2014-05-12",9675,"2013-12-12",801,"16748",,"1","6","0","1",,"2","571","-","Y",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","FULLERTON","ORANGE","CA",0,0
"6465699",-117.751984554,33.6778,2013,"3026","3","7","2","08",0,1,"A",,,,,,2400,12,"E","I","A","RT 133","MARINE WY",1152,"N","N","2014-05-09",9675,"2013-12-29",2235,"020535",,"3","6","0","1",,"2","130","-","Y",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","A","H","-","A","D","0","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","IRVINE","ORANGE","CA",-117.75287,33.6775
"6465719",-117.817295668,33.7347,2013,"3022","1","1","2","07",0,2,"A",,,"Y",,,1800,12,"-","C","A","RT 5","RED HILL AV",700,"N","N","2014-05-12",9675,"2013-12-23",1709,"20650",,"2","5","0","1",,"2","503","-","Y",,0,0,,,0,,,,"Y",3,"A","-",21658,"A","N","A","H","-","A","D","0","Y","A","07",2,0,0,0,0,0,0,0,2,"-","-","TUSTIN","ORANGE","CA",-117.81705,33.7348
"6465752",-117.729217316,33.796656066,2013,"3000","3","1","1","18",1,1,"A",,,,,,1500,12,"H","A","A","RT 241","SANTIAGO CREEK",100,"N","N","2014-09-04",9675,"2013-12-23",1430,"017833",,"2","9","0","1",,"2","241","-","Y","ORA",12,241,"-","-",33.97,"H","-","S","Y",1,"C","-",0,,"N","A","H","-","A","D","1","Y","-","-",0,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","ORANGE","CA",-117.73966,33.79034
"6488641",-117.867362101,33.7723,2013,"3019","0","1","2","07",0,1,"A",,,"Y",,,1800,12,"C","C","A","MAIN ST","MEMORY LN",165,"S","N","2014-06-02",3019,"2013-12-02",1745,"2595","NE","5","7","0","0",,"0","002","-","N",,0,0,,,0,,,,"Y",2,"A","-",21658,"A","N","A","H","-","C","D","0","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","SANTA ANA","ORANGE","CA",0,0
"6512303",-117.87491551,33.8621,2013,"3016","0","4","2","03",0,1,"A",,,"Y",,,1500,12,"C","C","A","MELROSE ST","ORANGETHORPE AV",60,"N","N","2014-06-26",3016,"2013-12-05",1445,"1240","25","5","5","0","0",,"0","002","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","PLACENTIA","ORANGE","CA",0,0
"6606056",-117.889110356,33.6738,2013,"3004","0","2","1","08",1,0,"B",,,,,,2400,3,"E","I","A","BRISTOL ST N","NEWPORT BL",383,"W","N","2014-09-02",3004,"2013-03-05",2211,"1379",,"5","6","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","A","H","-","C","D","0","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-","COSTA MESA","ORANGE","CA",0,0
"6606070",-117.763539007,33.594600504,2013,"3000","3","4","1","03",2,2,"A",,,,"Y",,1800,10,"F","A","A","RT 73 ","RT 133",374,"N","N","2014-09-05",9690,"2013-10-31",1742,"17988",,"2","9","0","1",,"2","072","-","Y","ORA",12,73,"-","-",17.036,"R","2","S","Y",1,"A","-",22350,,"N","A","H","-","A","D","0","Y","G","26",2,0,0,0,0,0,0,0,0,"TO","-","UNINCORPORATED","ORANGE","CA",-117.76016,33.59122
"6606073",-117.871371915,33.77305005,2013,"3019","1","1","1","11",1,1,"B","Y",,,,,600,3,"G","B","E","RT 5","BROADWAY",935,"N","N","2014-09-05",9675,"2013-03-04",430,"13361",,"3","7","0","1",,"2","520","-","Y","ORA",12,5,"-","-",33.53,"H","-","N","Y",2,"A","-",21954,"A","N","A","H","-","D","D","1","Y","N","60",0,0,1,1,0,0,0,0,0,"-","-","SANTA ANA","ORANGE","CA",-117.87131,33.77305
"6678304",-117.955189295,33.7164,2013,"3007","0","6","1","09",1,0,"A",,,"Y",,,1800,8,"D","C","A","WARNER AV","BROOKHURST ST",176,"W","N","2014-11-24",3007,"2013-08-31",1647,"270","44","5","5","0","0",,"0","56M","-","N",,0,0,,,0,,,,"Y",3,"A","-",21804,"A","N","A","H","-","A","A","0","Y","A","01",0,0,0,0,0,0,0,1,0,"-","-","FOUNTAIN VALLEY","ORANGE","CA",0,0
"6678305",-117.908782827,33.808895656,2013,"3001","1","5","1","03",1,1,"B",,,,,,600,12,"C","C","A","RT 5","ANAHEIM BL",436,"N","N","2014-11-26",9670,"2013-12-06",435,"20588",,"3","7","0","1",,"2","503","-","Y","ORA",12,5,"-","-",36.69,"H","-","S","Y",2,"A","-",22350,,"N","A","H","-","C","D","6","Y","A","07",0,1,0,0,0,0,0,0,0,"-","-","ANAHEIM","ORANGE","CA",-117.90668,33.80685
"6718471",-117.779712172,33.5376,2013,"3011","0","6","1","09",1,1,"B",,,,,,2400,9,"D","C","A","RT 1","CLEO ST",0,,"Y","2014-12-18",3011,"2013-09-21",2334,"27983",,"5","4","0","0",,"0","002","-","Y",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","C","A","0","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","LAGUNA BEACH","ORANGE","CA",-117.77958,33.53767
"6734280",-117.806032186,33.6824,2013,"3026","0","6","2","00",0,1,"A",,,,,,2100,7,"-","C","A","BARRANCA PKWY","WEST YALE LOOP",0,,"Y","2014-12-22",3026,"2013-07-13",1913,"531",,"5","6","0","0",,"0","00C","-","N",,0,0,,,0,,,,"Y",2,"D","-",0,,"N","A","H","-","A","A","0","Y","-","-",1,0,0,0,0,0,0,0,0,"-","-","IRVINE","ORANGE","CA",0,0
